date,code,key,raw,ret
2025-12-29,1519.TW,adr,1.08,-0.892
2025-12-29,1519.TW,us_index,-0.05,-0.892
2025-12-30,1519.TW,adr,-0.51,-0.643
2025-12-30,1519.TW,us_index,-0.52,-0.643
2025-12-31,1519.TW,adr,-0.36,-1.035
2025-12-31,1519.TW,us_index,-0.21,-1.035
2026-01-02,1519.TW,adr,1.15,-2.745
2026-01-02,1519.TW,us_index,-1.1,-2.745
2026-01-05,1519.TW,adr,4.14,-0.941
2026-01-05,1519.TW,us_index,0.28,-0.941
2026-01-06,1519.TW,adr,0.66,0.271
2026-01-06,1519.TW,us_index,0.95,0.271
2026-01-07,1519.TW,adr,1.29,2.165
2026-01-07,1519.TW,us_index,0.93,2.165
2026-01-08,1519.TW,adr,-2.14,-2.649
2026-01-08,1519.TW,us_index,-0.52,-2.649
2026-01-09,1519.TW,adr,-0.17,6.939
2026-01-09,1519.TW,us_index,0.01,6.939
2026-01-12,1519.TW,adr,1.41,3.944
2026-01-12,1519.TW,us_index,0.97,3.944
2026-01-13,1519.TW,adr,2.01,-0.612
2026-01-13,1519.TW,us_index,0.24,-0.612
2026-01-14,1519.TW,adr,-0.14,9.975
2026-01-14,1519.TW,us_index,-0.29,9.975
2026-01-15,1519.TW,adr,-0.99,1.568
2026-01-15,1519.TW,us_index,-0.8,1.568
2026-01-15,1519.TW,limit,8.0,1.568
2026-01-16,1519.TW,adr,3.55,6.395
2026-01-16,1519.TW,us_index,0.39,6.395
2026-01-19,1519.TW,adr,0.18,-0.207
2026-01-19,1519.TW,us_index,-0.1,-0.207
2026-01-21,1519.TW,adr,-3.56,1.99
2026-01-21,1519.TW,us_index,-3.09,1.99
2026-01-21,1519.TW,vix,-3.0,1.99
2026-01-22,1519.TW,adr,-0.25,5.366
2026-01-22,1519.TW,us_index,1.74,5.366
2026-01-22,1519.TW,vix,2.0,5.366
2026-01-23,1519.TW,adr,0.31,-4.63
2026-01-23,1519.TW,us_index,0.82,-4.63
2026-01-26,1519.TW,adr,1.83,-0.971
2026-01-26,1519.TW,us_index,0.05,-0.971
2026-01-27,1519.TW,adr,-0.52,-0.49
2026-01-27,1519.TW,us_index,0.75,-0.49
2026-01-28,1519.TW,adr,1.35,2.463
2026-01-28,1519.TW,us_index,0.61,2.463
2026-01-29,1519.TW,adr,0.94,-2.404
2026-01-29,1519.TW,us_index,-0.01,-2.404
2026-01-30,1519.TW,adr,-0.64,-4.433
2026-01-30,1519.TW,us_index,-0.19,-4.433
2026-02-02,1519.TW,adr,-2.12,-2.887
2026-02-02,1519.TW,us_index,-0.65,-2.887
2026-02-03,1519.TW,adr,2.61,0.531
2026-02-03,1519.TW,us_index,0.81,0.531
2026-02-04,1519.TW,adr,-1.31,4.646
2026-02-04,1519.TW,us_index,-1.26,4.646
2026-02-04,1519.TW,vix,-3.0,4.646
2026-02-05,1519.TW,adr,-2.39,-3.633
2026-02-05,1519.TW,us_index,-0.76,-3.633
2026-02-06,1519.TW,adr,1.23,-4.712
2026-02-06,1519.TW,us_index,-1.84,-4.712
2026-02-06,1519.TW,vix,-3.0,-4.712
2026-02-09,1519.TW,adr,4.38,3.846
2026-02-09,1519.TW,us_index,2.95,3.846
2026-02-10,1519.TW,adr,1.5,2.222
2026-02-10,1519.TW,us_index,0.7,2.222
2026-02-10,1519.TW,vix,2.0,2.222
2026-02-11,1519.TW,adr,1.46,0.104
2026-02-11,1519.TW,us_index,-0.5,0.104
2026-02-23,1519.TW,adr,1.98,-0.103
2026-02-23,1519.TW,us_index,-0.67,-0.103
2026-02-24,1519.TW,adr,-0.11,-1.035
2026-02-24,1519.TW,us_index,-1.56,-1.035
2026-02-24,1519.TW,vix,-3.0,-1.035
2026-02-25,1519.TW,adr,3.4,9.833
2026-02-25,1519.TW,us_index,1.15,9.833
2026-02-26,1519.TW,adr,0.41,1.905
2026-02-26,1519.TW,us_index,1.22,1.905
2026-02-26,1519.TW,limit,8.0,1.905
2026-03-02,1519.TW,adr,-2.73,-3.738
2026-03-02,1519.TW,us_index,-1.46,-3.738
2026-03-02,1519.TW,vix,-3.0,-3.738
2026-03-03,1519.TW,adr,-1.17,-4.369
2026-03-03,1519.TW,us_index,0.06,-4.369
2026-03-04,1519.TW,adr,-3.46,-7.817
2026-03-04,1519.TW,us_index,-1.42,-7.817
2026-03-05,1519.TW,adr,0.98,4.736
2026-03-05,1519.TW,us_index,1.16,4.736
2026-03-05,1519.TW,vix,2.0,4.736
2026-03-06,1519.TW,adr,-0.8,-2.629
2026-03-06,1519.TW,us_index,-0.85,-2.629
2026-03-06,1519.TW,vix,-3.0,-2.629
2026-03-09,1519.TW,adr,-3.38,-5.94
2026-03-09,1519.TW,us_index,-1.99,-5.94
2026-03-09,1519.TW,vix,-3.0,-5.94
2026-03-10,1519.TW,adr,2.32,4.707
2026-03-10,1519.TW,us_index,1.25,4.707
2026-03-10,1519.TW,vix,2.0,4.707
2026-03-11,1519.TW,adr,-0.37,2.193
2026-03-11,1519.TW,us_index,-0.32,2.193
2026-03-12,1519.TW,adr,1.72,-1.073
2026-03-12,1519.TW,us_index,-0.13,-1.073
2026-03-13,1519.TW,adr,-4.03,-0.108
2026-03-13,1519.TW,us_index,-2.28,-0.108
2026-03-13,1519.TW,vix,-3.0,-0.108
2026-03-16,1519.TW,adr,0.38,-1.303
2026-03-16,1519.TW,us_index,-0.91,-1.303
2026-03-17,1519.TW,adr,0.45,1.32
2026-03-17,1519.TW,us_index,1.52,1.32
2026-03-17,1519.TW,vix,2.0,1.32
2026-03-18,1519.TW,adr,1.35,0.869
2026-03-18,1519.TW,us_index,0.37,0.869
2026-03-19,1519.TW,adr,-1.48,-0.754
2026-03-19,1519.TW,us_index,-2.04,-0.754
2026-03-19,1519.TW,vix,-3.0,-0.754
2026-03-20,1519.TW,adr,-0.18,-0.651
2026-03-20,1519.TW,us_index,-0.41,-0.651
2026-03-23,1519.TW,adr,-2.26,-2.838
2026-03-23,1519.TW,us_index,-2.27,-2.838
2026-03-23,1519.TW,vix,-3.0,-2.838
2026-03-24,1519.TW,adr,2.24,-1.011
2026-03-24,1519.TW,us_index,1.72,-1.011
2026-03-25,1519.TW,adr,1.13,5.108
2026-03-25,1519.TW,us_index,-0.56,5.108
2026-03-26,1519.TW,adr,1.05,-3.456
2026-03-26,1519.TW,us_index,0.81,-3.456
2026-03-27,1519.TW,adr,-4.98,-3.244
2026-03-27,1519.TW,us_index,-2.61,-3.244
2026-03-30,1519.TW,adr,0.15,-3.584
2026-03-30,1519.TW,us_index,-2.51,-3.584
2026-03-30,1519.TW,vix,-5.0,-3.584
2026-03-31,1519.TW,adr,-2.51,-5.635
2026-03-31,1519.TW,us_index,-0.59,-5.635
2026-03-31,1519.TW,vix,-2.0,-5.635
2026-04-01,1519.TW,adr,5.42,3.177
2026-04-01,1519.TW,us_index,4.37,3.177
2026-04-01,1519.TW,vix,2.0,3.177
2026-04-02,1519.TW,adr,0.84,-1.847
2026-04-02,1519.TW,us_index,1.08,-1.847
2026-04-07,1519.TW,adr,0.07,-1.506
2026-04-07,1519.TW,us_index,0.83,-1.506
2026-04-08,1519.TW,adr,0.83,5.732
2026-04-08,1519.TW,us_index,0.11,5.732
2026-04-09,1519.TW,adr,4.77,-2.892
2026-04-09,1519.TW,us_index,3.76,-2.892
2026-04-09,1519.TW,vix,2.0,-2.892
2026-04-10,1519.TW,adr,-0.09,0.993
2026-04-10,1519.TW,us_index,0.93,0.993
2026-04-13,1519.TW,adr,1.12,0.369
2026-04-13,1519.TW,us_index,-0.17,0.369
2026-04-14,1519.TW,adr,-0.22,1.591
2026-04-14,1519.TW,us_index,1.53,1.591
2026-04-15,1519.TW,adr,2.23,5.663
2026-04-15,1519.TW,us_index,1.77,5.663
2026-04-16,1519.TW,adr,-1.01,-0.57
2026-04-16,1519.TW,us_index,1.2,-0.57
2026-04-20,1519.TW,adr,1.57,2.179
2026-04-20,1519.TW,us_index,1.81,2.179
2026-04-21,1519.TW,adr,-0.92,3.143
2026-04-21,1519.TW,us_index,-0.36,3.143
2026-04-22,1519.TW,adr,0.4,-0.435
2026-04-22,1519.TW,us_index,-0.95,-0.435
2026-04-23,1519.TW,adr,4.21,-4.153
2026-04-23,1519.TW,us_index,1.57,-4.153
2026-04-24,1519.TW,adr,-0.99,1.026
2026-04-24,1519.TW,us_index,-0.62,1.026
2026-04-27,1519.TW,adr,4.14,0.226
2026-04-27,1519.TW,us_index,1.2,0.226
2026-04-28,1519.TW,adr,0.5,-1.464
2026-04-28,1519.TW,us_index,0.18,-1.464
2026-04-29,1519.TW,adr,-2.5,-0.457
2026-04-29,1519.TW,us_index,-0.73,-0.457
2026-04-30,1519.TW,adr,0.3,1.952
2026-04-30,1519.TW,us_index,-0.06,1.952
2026-05-04,1519.TW,adr,0.78,3.266
2026-05-04,1519.TW,us_index,1.97,3.266
2026-05-05,1519.TW,adr,0.79,-2.399
2026-05-05,1519.TW,us_index,-0.61,-2.399
2026-05-06,1519.TW,adr,-1.43,-0.894
2026-05-06,1519.TW,us_index,1.22,-0.894
2026-05-07,1519.TW,adr,5.09,0.451
2026-05-07,1519.TW,us_index,2.19,0.451
2026-05-08,1519.TW,adr,-1.02,0.561
2026-05-08,1519.TW,us_index,-0.57,0.561
2026-05-11,1519.TW,adr,-0.48,2.79
2026-05-11,1519.TW,us_index,1.26,2.79
2026-05-12,1519.TW,adr,-1.39,-0.76
2026-05-12,1519.TW,us_index,0.28,-0.76
2026-05-13,1519.TW,adr,-1.44,-2.079
2026-05-13,1519.TW,us_index,-0.24,-2.079
2026-05-14,1519.TW,adr,0.51,-2.793
2026-05-14,1519.TW,us_index,0.88,-2.793
2026-05-15,1519.TW,adr,3.59,-5.402
2026-05-15,1519.TW,us_index,1.15,-5.402
2026-05-18,1519.TW,adr,-2.56,-2.309
2026-05-18,1519.TW,us_index,-1.85,-2.309
2026-05-19,1519.TW,adr,-1.66,-2.612
2026-05-19,1519.TW,us_index,-0.11,-2.612
2026-05-20,1519.TW,adr,-0.67,-1.66
2026-05-20,1519.TW,us_index,-1.0,-1.66
2026-05-21,1519.TW,adr,1.84,3.896
2026-05-21,1519.TW,us_index,1.62,3.896
2026-05-22,1519.TW,adr,1.1,3.25
2026-05-22,1519.TW,us_index,0.26,3.25
2026-05-25,1519.TW,adr,-0.52,0.484
2026-05-25,1519.TW,us_index,0.56,0.484
2026-05-28,1519.TW,adr,2.02,-3.645
2026-05-28,1519.TW,us_index,0.02,-3.645
2026-05-29,1519.TW,adr,0.4,3.31
2026-05-29,1519.TW,us_index,0.86,3.31
2026-06-01,1519.TW,adr,-1.21,-0.458
2026-06-01,1519.TW,us_index,0.33,-0.458
2026-06-02,1519.TW,adr,3.28,-2.299
2026-06-02,1519.TW,us_index,0.39,-2.299
2026-06-03,1519.TW,adr,2.03,10.0
2026-06-03,1519.TW,us_index,0.19,10.0
2026-06-04,1519.TW,adr,-1.79,-2.674
2026-06-04,1519.TW,us_index,-1.11,-2.674
2026-06-04,1519.TW,limit,8.0,-2.674
2026-06-05,1519.TW,adr,1.51,-6.484
2026-06-05,1519.TW,us_index,0.61,-6.484
2026-06-08,1519.TW,adr,-5.35,-4.23
2026-06-08,1519.TW,us_index,-3.97,-4.23
2026-06-08,1519.TW,vix,-3.0,-4.23
2026-06-09,1519.TW,adr,2.24,3.436
2026-06-09,1519.TW,us_index,0.45,3.436
2026-06-09,1519.TW,vix,2.0,3.436
2026-06-10,1519.TW,adr,0.21,-6.168
2026-06-10,1519.TW,us_index,-0.39,-6.168
2026-06-11,1519.TW,adr,-3.58,-2.276
2026-06-11,1519.TW,us_index,-2.43,-2.276
2026-06-11,1519.TW,vix,-3.0,-2.276
2026-06-12,1519.TW,adr,2.41,2.329
2026-06-12,1519.TW,us_index,2.63,2.329
2026-06-12,1519.TW,vix,2.0,2.329
2026-06-15,1519.TW,adr,0.54,-0.253
2026-06-15,1519.TW,us_index,0.75,-0.253
2026-06-16,1519.TW,adr,3.3,-1.014
2026-06-16,1519.TW,us_index,2.48,-1.014
2026-06-17,1519.TW,adr,-2.82,2.817
2026-06-17,1519.TW,us_index,-0.85,2.817
2026-06-18,1519.TW,adr,1.19,3.736
2026-06-18,1519.TW,us_index,-1.82,3.736
2026-06-18,1519.TW,vix,-3.0,3.736
2026-06-22,1519.TW,adr,5.55,-0.24
2026-06-22,1519.TW,us_index,1.63,-0.24
2026-06-22,1519.TW,vix,2.0,-0.24
2026-06-23,1519.TW,adr,0.96,-2.166
2026-06-23,1519.TW,us_index,-0.56,-2.166
2026-06-24,1519.TW,adr,-5.35,0.738
2026-06-24,1519.TW,us_index,-2.15,0.738
2026-06-24,1519.TW,vix,-3.0,0.738
2026-06-25,1519.TW,adr,0.81,-1.343
2026-06-25,1519.TW,us_index,-0.15,-1.343
2026-06-26,1519.TW,adr,-1.06,-3.465
2026-06-26,1519.TW,us_index,-0.01,-3.465
2026-06-29,1519.TW,adr,-0.49,0.385
2026-06-29,1519.TW,us_index,-0.07,0.385
2026-06-30,1519.TW,adr,4.21,-0.894
2026-06-30,1519.TW,us_index,1.76,-0.894
2026-07-01,1519.TW,adr,3.95,-2.448
2026-07-01,1519.TW,us_index,1.19,-2.448
2026-07-02,1519.TW,adr,-5.58,1.717
2026-07-02,1519.TW,us_index,-0.32,1.717
2026-07-03,1519.TW,adr,-1.81,0.39
2026-07-03,1519.TW,us_index,0.0,0.39
2026-07-07,1519.TW,adr,3.25,-3.234
2026-07-07,1519.TW,us_index,1.09,-3.234
2026-07-08,1519.TW,adr,-3.4,-1.07
2026-07-08,1519.TW,us_index,-0.67,-1.07
2026-07-09,1519.TW,adr,0.82,-2.568
2026-07-09,1519.TW,us_index,-0.42,-2.568
2026-07-13,1519.TW,adr,-0.52,0.832
2026-07-13,1519.TW,us_index,0.63,0.832
2026-07-14,1519.TW,adr,-2.31,-4.814
2026-07-14,1519.TW,us_index,-1.19,-4.814
2026-07-14,1519.TW,vix,-3.0,-4.814
2026-07-15,1519.TW,adr,-0.23,2.457
2026-07-15,1519.TW,us_index,0.56,2.457
2026-07-16,1519.TW,adr,-0.17,-2.539
2026-07-16,1519.TW,us_index,0.57,-2.539
2026-07-17,1519.TW,adr,-1.86,-5.21
2026-07-17,1519.TW,us_index,-0.77,-5.21
2026-07-20,1519.TW,adr,-2.22,1.985
2026-07-20,1519.TW,us_index,-1.51,1.985
2026-07-20,1519.TW,vix,-3.0,1.985
2026-07-21,1519.TW,adr,0.79,3.593
2026-07-21,1519.TW,us_index,-0.29,3.593
2026-07-22,1519.TW,adr,4.44,1.879
2026-07-22,1519.TW,us_index,1.33,1.879
2026-07-24,1519.TW,adr,-1.07,-1.135
2026-07-24,1519.TW,us_index,-1.81,-1.135
2026-07-24,1519.TW,vix,-3.0,-1.135
2026-07-27,1519.TW,adr,-2.34,4.304
2026-07-27,1519.TW,us_index,0.07,4.304
2026-07-28,1519.TW,adr,-0.86,-8.116
2026-07-28,1519.TW,us_index,0.02,-8.116
2026-07-30,1519.TW,adr,-3.6,-0.748
2026-07-30,1519.TW,us_index,-2.27,-0.748
2026-07-30,1519.TW,vix,-3.0,-0.748
2026-07-31,1519.TW,adr,6.12,6.335
2026-07-31,1519.TW,us_index,2.49,6.335
2026-07-31,1519.TW,vix,2.0,6.335
2026-08-03,1519.TW,adr,0.19,-0.284
2026-08-03,1519.TW,us_index,1.05,-0.284
2026-08-04,1519.TW,adr,0.37,1.422
2026-08-04,1519.TW,us_index,2.22,1.422
2026-08-05,1519.TW,adr,2.18,4.052
2026-08-05,1519.TW,us_index,2.68,4.052
2026-08-06,1519.TW,adr,-0.61,-0.151
2026-08-06,1519.TW,us_index,-0.25,-0.151
2026-08-07,1519.TW,adr,0.81,-1.36
2026-08-07,1519.TW,us_index,-0.26,-1.36
2026-08-10,1519.TW,adr,0.35,2.757
2026-08-10,1519.TW,us_index,0.93,2.757
2026-08-11,1519.TW,adr,-0.3,4.769
2026-08-11,1519.TW,us_index,-0.09,4.769
2026-08-12,1519.TW,adr,0.69,2.418
2026-08-12,1519.TW,us_index,-0.48,2.418
2026-08-14,1519.TW,adr,0.25,-1.389
2026-08-14,1519.TW,us_index,0.98,-1.389
2026-08-17,1519.TW,adr,-0.77,1.408
2026-08-17,1519.TW,us_index,-0.25,1.408
2026-08-18,1519.TW,adr,0.87,-0.833
2026-08-18,1519.TW,us_index,-0.78,-0.833
2026-08-19,1519.TW,adr,-3.26,0.56
2026-08-19,1519.TW,us_index,-1.03,0.56
2026-08-20,1519.TW,adr,-0.26,1.253
2026-08-20,1519.TW,us_index,0.32,1.253
2026-08-21,1519.TW,adr,0.76,-0.55
2026-08-21,1519.TW,us_index,-1.3,-0.55
2026-08-24,1519.TW,adr,0.57,-1.521
2026-08-24,1519.TW,us_index,0.65,-1.521
2026-08-25,1519.TW,adr,-1.69,0.702
2026-08-25,1519.TW,us_index,-0.42,0.702
2026-08-27,1519.TW,adr,0.05,7.392
2026-08-27,1519.TW,us_index,-0.03,7.392
2026-08-28,1519.TW,adr,1.84,-1.948
2026-08-28,1519.TW,us_index,1.08,-1.948
2026-08-31,1519.TW,adr,-1.83,-3.444
2026-08-31,1519.TW,us_index,-0.37,-3.444
2026-09-01,1519.TW,adr,-0.42,4.39
2026-09-01,1519.TW,us_index,-0.5,4.39
2026-09-02,1519.TW,adr,-0.25,-2.628
2026-09-02,1519.TW,us_index,-1.07,-2.628
2026-09-03,1519.TW,adr,0.29,-2.564
2026-09-03,1519.TW,us_index,0.69,-2.564
2026-09-04,1519.TW,adr,0.29,3.324
2026-09-04,1519.TW,us_index,1.59,3.324
2026-09-07,1519.TW,adr,2.28,-0.938
2026-09-07,1519.TW,us_index,-0.56,-0.938
2026-09-10,1519.TW,adr,-0.66,-2.313
2026-09-10,1519.TW,us_index,-0.73,-2.313
2026-09-11,1519.TW,adr,-1.35,-0.836
2026-09-11,1519.TW,us_index,-0.88,-0.836
2026-09-14,1519.TW,adr,0.97,-2.107
2026-09-14,1519.TW,us_index,1.29,-2.107
2026-09-14,1519.TW,vix,2.0,-2.107
2026-09-15,1519.TW,adr,-2.81,-0.43
2026-09-15,1519.TW,us_index,-0.72,-0.43
2026-09-16,1519.TW,adr,-0.82,1.729
2026-09-16,1519.TW,us_index,-0.67,1.729
2026-09-17,1519.TW,adr,0.77,-0.142
2026-09-17,1519.TW,us_index,-0.67,-0.142
2026-09-18,1519.TW,adr,2.4,2.27
2026-09-18,1519.TW,us_index,1.71,2.27
2026-09-18,1519.TW,vix,2.0,2.27
2026-09-21,1519.TW,adr,0.82,-0.416
2026-09-21,1519.TW,us_index,0.25,-0.416
2026-09-22,1519.TW,adr,1.93,-0.836
2026-09-22,1519.TW,us_index,2.24,-0.836
2026-09-23,1519.TW,adr,1.23,-1.124
2021-09-28,2409.TW,adr,0.35,-1.102
2021-09-28,2409.TW,us_index,-0.37,-1.102
2021-09-28,2409.TW,nvda,-1.53,-1.102
2021-09-29,2409.TW,adr,-2.93,0.836
2021-09-29,2409.TW,us_index,-5.71,0.836
2021-09-29,2409.TW,nvda,-3.55,0.836
2021-09-29,2409.TW,vix,-3.0,0.836
2021-09-30,2409.TW,adr,-0.2,-2.486
2021-09-30,2409.TW,us_index,-2.29,-2.486
2021-09-30,2409.TW,nvda,-0.7,-2.486
2021-10-01,2409.TW,adr,0.02,-2.266
2021-10-01,2409.TW,us_index,-0.26,-2.266
2021-10-01,2409.TW,nvda,0.78,-2.266
2021-10-04,2409.TW,adr,-0.06,-2.609
2021-10-04,2409.TW,us_index,0.14,-2.609
2021-10-04,2409.TW,nvda,0.1,-2.609
2021-10-05,2409.TW,adr,-1.82,6.25
2021-10-05,2409.TW,us_index,-3.73,6.25
2021-10-05,2409.TW,nvda,-3.9,6.25
2021-10-06,2409.TW,adr,0.18,-1.961
2021-10-06,2409.TW,us_index,2.23,-1.961
2021-10-06,2409.TW,nvda,2.92,-1.961
2021-10-07,2409.TW,adr,0.06,-0.571
2021-10-07,2409.TW,us_index,0.54,-0.571
2021-10-07,2409.TW,nvda,0.97,-0.571
2021-10-08,2409.TW,adr,1.09,-1.724
2021-10-08,2409.TW,us_index,1.65,-1.724
2021-10-08,2409.TW,nvda,1.45,-1.724
2021-10-12,2409.TW,adr,-0.41,-0.292
2021-10-12,2409.TW,us_index,-2.45,-0.292
2021-10-12,2409.TW,nvda,-1.45,-0.292
2021-10-13,2409.TW,adr,-0.77,-1.466
2021-10-13,2409.TW,us_index,-2.01,-1.466
2021-10-13,2409.TW,nvda,-0.09,-1.466
2021-10-14,2409.TW,adr,0.57,1.488
2021-10-14,2409.TW,us_index,0.69,1.488
2021-10-14,2409.TW,nvda,1.04,1.488
2021-10-15,2409.TW,adr,1.88,1.76
2021-10-15,2409.TW,us_index,4.63,1.76
2021-10-15,2409.TW,nvda,3.08,1.76
2021-10-18,2409.TW,adr,1.63,-0.576
2021-10-18,2409.TW,us_index,1.06,-0.576
2021-10-18,2409.TW,nvda,0.43,-0.576
2021-10-19,2409.TW,adr,0.33,2.029
2021-10-19,2409.TW,us_index,1.1,2.029
2021-10-19,2409.TW,nvda,1.32,2.029
2021-10-20,2409.TW,adr,1.12,-3.409
2021-10-20,2409.TW,us_index,1.92,-3.409
2021-10-20,2409.TW,nvda,0.24,-3.409
2021-10-21,2409.TW,adr,-0.94,1.176
2021-10-21,2409.TW,us_index,-0.32,1.176
2021-10-21,2409.TW,nvda,-0.67,1.176
2021-10-22,2409.TW,adr,0.48,-2.035
2021-10-22,2409.TW,us_index,1.68,-2.035
2021-10-22,2409.TW,nvda,2.13,-2.035
2021-10-25,2409.TW,adr,-1.42,1.78
2021-10-25,2409.TW,us_index,-1.84,1.78
2021-10-25,2409.TW,nvda,0.12,1.78
2021-10-26,2409.TW,adr,-0.41,0.583
2021-10-26,2409.TW,us_index,0.98,0.583
2021-10-26,2409.TW,nvda,1.55,0.583
2021-10-27,2409.TW,adr,0.38,2.029
2021-10-27,2409.TW,us_index,0.03,2.029
2021-10-27,2409.TW,nvda,4.0,2.029
2021-10-28,2409.TW,adr,-0.3,8.807
2021-10-28,2409.TW,us_index,-1.44,8.807
2021-10-28,2409.TW,nvda,-0.86,8.807
2021-10-29,2409.TW,adr,1.59,0.261
2021-10-29,2409.TW,us_index,3.51,0.261
2021-10-29,2409.TW,nvda,1.6,0.261
2021-11-02,2409.TW,adr,0.3,-1.042
2021-11-02,2409.TW,us_index,2.39,-1.042
2021-11-02,2409.TW,nvda,0.81,-1.042
2021-11-03,2409.TW,adr,-0.01,5.0
2021-11-03,2409.TW,us_index,1.82,5.0
2021-11-03,2409.TW,nvda,1.78,5.0
2021-11-04,2409.TW,adr,-0.07,-1.754
2021-11-04,2409.TW,us_index,1.75,-1.754
2021-11-04,2409.TW,nvda,0.6,-1.754
2021-11-05,2409.TW,adr,2.65,5.612
2021-11-05,2409.TW,us_index,5.25,5.612
2021-11-05,2409.TW,nvda,4.0,5.612
2021-11-08,2409.TW,adr,0.01,1.932
2021-11-08,2409.TW,us_index,1.65,1.932
2021-11-08,2409.TW,nvda,-0.13,1.932
2021-11-09,2409.TW,adr,2.11,-2.607
2021-11-09,2409.TW,us_index,1.87,-2.607
2021-11-09,2409.TW,nvda,2.83,-2.607
2021-11-10,2409.TW,adr,0.58,-2.676
2021-11-10,2409.TW,us_index,-0.11,-2.676
2021-11-10,2409.TW,nvda,-0.38,-2.676
2021-11-11,2409.TW,adr,-2.35,-0.5
2021-11-11,2409.TW,us_index,-4.24,-0.5
2021-11-11,2409.TW,nvda,-3.13,-0.5
2021-11-12,2409.TW,adr,-0.01,2.01
2021-11-12,2409.TW,us_index,2.9,2.01
2021-11-12,2409.TW,nvda,2.53,2.01
2021-11-16,2409.TW,adr,-0.38,-3.448
2021-11-16,2409.TW,us_index,-0.03,-3.448
2021-11-16,2409.TW,nvda,-0.96,-3.448
2021-11-17,2409.TW,adr,-0.03,2.551
2021-11-17,2409.TW,us_index,2.6,2.551
2021-11-17,2409.TW,nvda,0.47,2.551
2021-11-18,2409.TW,adr,0.66,6.965
2021-11-18,2409.TW,us_index,-1.09,6.965
2021-11-18,2409.TW,nvda,-2.5,6.965
2021-11-19,2409.TW,adr,2.91,1.628
2021-11-19,2409.TW,us_index,2.68,1.628
2021-11-19,2409.TW,nvda,4.0,1.628
2021-11-23,2409.TW,adr,0.32,-3.661
2021-11-23,2409.TW,us_index,-2.49,-3.661
2021-11-23,2409.TW,nvda,-2.5,-3.661
2021-11-24,2409.TW,adr,-2.17,0.475
2021-11-24,2409.TW,us_index,-0.49,0.475
2021-11-24,2409.TW,nvda,-0.53,0.475
2021-11-25,2409.TW,adr,-0.43,-0.473
2021-11-25,2409.TW,us_index,1.39,-0.473
2021-11-25,2409.TW,nvda,2.34,-0.473
2021-11-29,2409.TW,adr,-2.4,0.487
2021-11-29,2409.TW,us_index,-4.38,0.487
2021-11-29,2409.TW,nvda,-2.87,0.487
2021-11-29,2409.TW,vix,-3.0,0.487
2021-11-30,2409.TW,adr,1.5,-2.663
2021-11-30,2409.TW,us_index,6.0,-2.663
2021-11-30,2409.TW,nvda,4.0,-2.663
2021-11-30,2409.TW,vix,2.0,-2.663
2021-12-01,2409.TW,adr,-1.43,1.99
2021-12-01,2409.TW,us_index,-2.97,1.99
2021-12-01,2409.TW,nvda,-1.68,1.99
2021-12-01,2409.TW,vix,-3.0,1.99
2021-12-03,2409.TW,adr,0.71,1.707
2021-12-03,2409.TW,us_index,0.0,1.707
2021-12-03,2409.TW,nvda,1.76,1.707
2021-12-03,2409.TW,vix,2.0,1.707
2021-12-06,2409.TW,adr,-1.56,1.199
2021-12-06,2409.TW,us_index,-0.25,1.199
2021-12-06,2409.TW,nvda,-3.57,1.199
2021-12-06,2409.TW,vix,-2.0,1.199
2021-12-07,2409.TW,adr,-0.13,3.791
2021-12-07,2409.TW,us_index,-0.18,3.791
2021-12-07,2409.TW,nvda,-1.71,3.791
2021-12-07,2409.TW,vix,2.0,3.791
2021-12-09,2409.TW,adr,-0.34,1.37
2021-12-09,2409.TW,us_index,-0.91,1.37
2021-12-09,2409.TW,nvda,-1.48,1.37
2021-12-13,2409.TW,adr,-0.25,-0.901
2021-12-13,2409.TW,us_index,1.36,-0.901
2021-12-13,2409.TW,nvda,-0.77,-0.901
2021-12-13,2409.TW,vix,2.0,-0.901
2021-12-14,2409.TW,adr,-1.82,-2.045
2021-12-14,2409.TW,us_index,-3.84,-2.045
2021-12-14,2409.TW,nvda,-4.0,-2.045
2021-12-15,2409.TW,adr,-0.09,6.265
2021-12-15,2409.TW,us_index,-0.79,6.265
2021-12-15,2409.TW,nvda,0.5,6.265
2021-12-16,2409.TW,adr,2.83,1.092
2021-12-16,2409.TW,us_index,5.54,1.092
2021-12-16,2409.TW,nvda,4.0,1.092
2021-12-16,2409.TW,vix,2.0,1.092
2021-12-17,2409.TW,adr,-2.54,-0.216
2021-12-17,2409.TW,us_index,-6.0,-0.216
2021-12-17,2409.TW,nvda,-4.0,-0.216
2021-12-20,2409.TW,adr,-0.17,-1.082
2021-12-20,2409.TW,us_index,-0.21,-1.082
2021-12-20,2409.TW,nvda,-1.65,-1.082
2021-12-21,2409.TW,adr,-0.95,-2.188
2021-12-21,2409.TW,us_index,-1.14,-2.188
2021-12-21,2409.TW,nvda,-0.24,-2.188
2021-12-22,2409.TW,adr,1.74,-0.447
2021-12-22,2409.TW,us_index,5.02,-0.447
2021-12-22,2409.TW,nvda,3.91,-0.447
2021-12-23,2409.TW,adr,2.63,-0.225
2021-12-23,2409.TW,us_index,1.35,-0.225
2021-12-23,2409.TW,nvda,0.89,-0.225
2021-12-23,2409.TW,vix,2.0,-0.225
2021-12-24,2409.TW,adr,-0.41,1.126
